date,bought,count,price
1990-11-12,False,4,3.6
1990-11-12,False,3,3.6
1990-11-13,False,5,3.73
1990-12-06,False,5,3.91
1990-12-13,False,5,3.94
1990-12-24,False,5,3.78
1991-01-04,False,6,3.65
1991-01-14,False,5,3.42
1991-01-29,False,5,3.5
1991-02-12,False,5,3.97
1991-05-13,False,5,4.43
1991-06-18,False,3,4.26
1991-06-19,False,5,4.19
1991-07-22,False,5,4.47
1991-07-23,False,5,4.49
1991-08-19,False,14,3.96
1991-08-19,False,5,3.96
1991-08-19,False,3,3.96
1991-08-26,False,5,4.29
1991-09-27,False,5,4.63
1991-09-30,False,6,4.63
1991-12-03,False,6,4.48
1991-12-12,False,5,4.53
1991-12-24,False,5,5.02
1992-02-19,False,5,5.38
1992-02-19,False,5,5.38
1992-02-20,False,11,5.43
1992-03-13,False,10,5.64
1992-03-19,False,5,5.84
1992-03-30,False,5,5.41
1992-04-27,False,5,5.81
1992-04-27,False,2,5.81
1992-04-27,False,5,5.81
1992-04-28,False,5,5.79
1992-04-30,False,5,5.86
1992-06-01,False,5,6.18
1992-07-24,False,4,5.66
1992-08-10,False,5,5.59
1992-08-10,False,8,5.59
1992-08-11,False,5,5.57
1992-10-15,False,5,5.64
1992-10-19,False,5,5.6
1992-10-28,False,5,6.05
1992-10-29,False,18,6.08
1992-11-12,False,5,6.25
1992-11-17,False,5,6.37
1992-12-24,False,5,6.56
1993-03-05,False,3,6.89
1993-03-11,False,5,7.01
1993-04-20,False,5,6.24
1993-04-23,False,5,6.21
1993-05-20,False,4,6.71
1993-05-26,False,5,6.64
1993-07-30,False,5,6.96
1993-08-10,False,5,7.01
1993-08-16,False,5,7.14
1993-08-19,False,3,7.26
1993-09-16,False,6,7.37
1993-10-22,False,2,7.27
1993-10-26,False,3,7.52
1993-11-26,False,5,7.84
1994-01-28,False,5,8.14
1994-02-02,False,10,8.09
1994-02-16,False,5,8.31
1994-02-17,False,6,8.25
1994-02-17,False,5,8.25
1994-03-03,False,3,8.27
1994-05-31,False,5,8.19
1994-06-01,False,2,8.32
1994-06-01,False,5,8.32
1994-06-02,False,5,8.22
1994-07-22,False,6,7.53
1994-07-25,False,5,7.13
1994-08-29,False,5,7.65
1994-08-30,False,5,7.61
1994-10-20,False,9,7.48
1994-11-04,False,5,7.95
1994-12-28,False,18,7.97
1995-01-24,False,10,7.93
1995-01-27,False,5,8.51
1995-03-13,False,10,9.17
1995-03-27,False,5,9.6
1995-05-10,False,3,9.94
1995-05-16,False,5,10.04
1995-05-31,False,5,10.0
1995-08-21,False,5,9.93
1995-08-29,False,5,9.81
1995-08-29,False,5,9.81
1995-09-15,False,5,10.83
1995-09-25,False,4,11.1
1995-09-25,False,5,11.1
1995-09-26,False,8,11.1
1995-10-26,False,5,11.37
1995-11-13,False,4,11.51
1995-12-14,False,5,12.92
1995-12-15,False,5,12.92
1996-01-03,False,5,12.44
1996-01-18,False,5,12.75
1996-01-26,False,5,13.29
1996-02-26,False,12,13.87
1996-03-06,False,5,14.47
1996-04-08,False,5,12.94
1996-04-08,False,5,12.94
1996-04-10,False,5,12.94
1996-04-11,False,7,12.94
1996-04-12,False,10,12.77
1996-04-19,False,5,12.73
1996-06-19,False,5,12.68
1996-06-19,False,5,12.68
1996-07-08,False,3,12.27
1996-07-08,False,5,12.27
1996-07-08,False,5,12.27
1996-07-09,False,5,12.21
1996-07-10,False,5,12.21
1996-07-16,False,5,11.59
1996-07-19,False,6,12.75
1996-07-30,False,5,12.58
1996-08-01,False,5,12.62
1996-08-19,False,10,13.06
1996-08-29,False,5,12.94
1996-10-22,False,5,12.19
1996-10-22,False,3,12.19
1996-10-23,False,5,12.23
1996-11-13,False,2,12.94
1996-11-15,False,5,13.35
1997-01-10,False,5,11.97
1997-01-20,False,5,12.83
1997-02-28,False,4,11.89
1997-02-28,False,2,11.89
1997-03-03,False,5,11.75
1997-03-03,False,6,11.75
1997-03-10,False,10,12.2
1997-03-12,False,5,12.13
1997-03-19,False,5,12.92
1997-03-27,False,5,13.29
1997-04-09,False,5,13.64
1997-04-10,False,5,13.53
1997-06-03,False,2,13.31
1997-07-25,False,5,14.34
1997-08-29,False,5,12.65
1997-10-28,False,7,11.58
1997-10-28,False,5,11.58
1997-10-28,False,6,11.58
1997-10-28,False,4,11.58
1997-11-20,False,10,13.27
1997-11-25,False,15,13.49
1998-01-21,False,5,12.98
1998-02-04,False,2,13.36
1998-03-23,False,5,13.79
1998-03-27,False,5,15.93
1998-04-15,False,5,17.12
1998-05-13,False,6,17.36
1998-08-17,False,4,17.72
1998-09-08,False,13,16.88
1998-09-28,False,26,16.67
1998-10-09,False,40,17.19
1998-10-13,False,35,17.41
1998-10-13,False,5,17.41
1998-10-14,False,35,17.77
1999-01-08,False,21,21.5
1999-02-17,False,13,22.47
1999-02-25,False,6,23.37
1999-04-05,False,3,25.51
1999-04-30,False,13,23.12
1999-05-04,False,15,22.88
1999-05-05,False,30,22.63
1999-05-10,False,6,22.29
1999-05-25,False,5,21.21
1999-06-04,False,5,21.97
1999-08-11,False,16,22.04
1999-08-12,False,3,21.87
1999-10-22,False,12,23.63
1999-10-25,False,5,22.31
1999-10-25,False,5,22.31
1999-10-26,False,4,21.96
1999-10-27,False,11,21.86
1999-11-03,False,5,22.93
1999-11-24,False,19,25.61
1999-12-27,False,5,22.78
2000-01-04,False,10,21.88
2000-01-05,False,5,21.6
2000-01-14,False,5,23.83
2000-01-27,False,8,20.04
2000-02-15,False,7,18.78
2000-02-25,False,14,17.53
2000-02-28,False,5,17.39
2000-03-16,False,5,18.58
2000-03-17,False,5,19.48
2000-03-31,False,3,21.08
2000-04-14,False,4,18.68
2000-04-24,False,7,19.62
2000-04-25,False,5,21.67
2000-04-26,False,5,21.36
2000-05-05,False,2,19.76
2000-05-16,False,11,21.6
2000-06-01,False,5,19.79
2000-06-12,False,5,18.51
2000-06-12,False,4,18.51
2000-06-13,False,5,17.95
2000-06-21,False,2,17.39
2000-08-01,False,5,17.74
2000-08-03,False,6,18.71
2000-08-09,False,4,18.26
2000-09-14,False,2,15.44
2000-09-18,False,3,15.55
2000-09-28,False,3,16.66
2000-10-13,False,5,15.76
2000-10-17,False,7,15.79
2000-10-31,False,4,17.46
2000-11-02,False,5,17.5
2000-11-13,False,5,18.07
2000-12-15,False,2,17.65
2001-01-12,False,5,18.45
2001-02-12,False,6,16.67
2001-03-13,False,3,15.55
2001-03-14,False,22,14.73
2001-03-22,False,13,14.09
2001-03-30,False,5,14.37
2001-04-10,False,31,14.98
2001-04-11,False,8,15.04
2001-05-02,False,4,15.57
2001-05-18,False,22,15.99
2001-05-21,False,4,16.68
2001-07-20,False,6,15.41
2001-08-23,False,11,16.87
2001-09-17,False,5,15.52
2001-10-04,False,2,16.2
2001-10-24,False,5,15.57
2001-10-31,False,4,14.54
2001-12-10,False,6,15.28
2001-12-13,False,36,14.27
2002-01-08,False,5,15.45
2002-02-19,False,4,14.96
2002-03-13,False,4,15.95
2002-03-13,False,4,15.95
2002-03-14,False,23,15.94
2002-03-18,False,5,16.21
2002-03-20,False,46,16.06
2002-04-08,False,5,15.82
2002-05-14,False,10,17.23
2002-05-23,False,7,17.26
2002-06-26,False,5,16.19
2002-07-01,False,15,16.08
2002-07-02,False,5,15.88
2002-07-02,False,5,15.88
2002-07-03,False,28,15.71
2002-07-05,False,5,15.78
2002-07-15,False,6,15.25
2002-07-22,False,5,13.28
2002-08-16,False,15,13.76
2002-08-20,False,3,13.91
2002-09-04,False,5,13.01
2002-09-05,False,5,12.34
2002-10-10,False,7,9.16
2002-10-22,False,12,10.71
2002-11-11,False,5,9.8
2002-11-12,False,8,9.6
2002-11-13,False,5,9.54
2002-11-22,False,5,10.61
2003-01-03,False,3,9.45
2003-02-07,False,6,7.89
2003-02-14,False,5,7.63
2003-02-14,False,5,7.63
2003-02-18,False,5,7.61
2003-02-19,False,13,7.73
2003-02-26,False,5,7.48
2003-03-06,False,5,7.17
2003-03-18,False,5,7.96
2003-04-08,False,21,9.14
2003-04-09,False,2,9.12
2003-04-29,False,12,9.86
2003-04-29,False,12,9.86
2003-04-30,False,5,9.8
2003-07-10,False,10,13.09
2003-07-17,False,3,12.03
2003-07-25,False,23,12.08
2003-11-03,False,5,14.53
2003-11-04,False,5,14.61
2003-11-05,False,7,14.96
2003-11-07,False,24,15.31
2003-12-01,False,5,15.1
2003-12-24,False,2,13.58
2004-01-05,False,5,14.53
2004-01-20,False,8,14.79
2004-02-06,False,11,15.82
2004-04-05,False,8,16.75
2004-04-14,False,20,15.89
2004-04-27,False,5,15.99
2004-06-02,False,2,15.24
2004-06-08,False,6,15.53
2004-08-09,False,5,15.29
2004-08-13,False,3,15.04
2004-11-01,False,5,16.9
2004-12-10,False,17,18.89
2005-02-04,False,5,18.85
2005-03-04,False,2,19.91
2005-03-07,False,5,20.32
2005-03-16,False,5,19.14
2005-03-29,False,3,18.57
2005-04-12,False,15,18.13
2005-04-25,False,3,17.75
2005-05-02,False,4,17.26
2005-05-24,False,15,18.48
2005-06-20,False,3,17.1
2005-06-24,False,5,16.93
2005-07-07,False,11,16.32
2005-07-18,False,6,18.26
2005-07-19,False,2,18.3
2005-09-02,False,3,18.85
2005-09-22,False,24,18.62
2005-09-30,False,13,19.84
2006-01-10,False,3,20.93
2006-01-26,False,3,21.47
2006-02-13,False,4,22.02
2006-03-07,False,2,20.89
2006-04-17,False,22,21.03
2006-05-30,False,5,19.83
2006-05-30,False,4,19.83
2006-05-31,False,4,19.82
2006-06-14,False,12,19.35
2006-06-22,False,4,20.08
2006-08-04,False,11,21.76
2006-09-08,False,2,22.19
2006-11-13,False,3,25.52
2006-12-05,False,3,26.48
2006-12-20,False,5,27.26
2007-04-09,False,12,28.46
2007-04-13,False,5,29.24
2007-05-02,False,10,30.56
2007-09-05,False,5,30.58
2007-10-12,False,5,35.22
2007-11-06,False,7,36.99
2007-11-20,False,25,37.26
2007-12-04,False,10,37.88
2007-12-10,False,11,38.78
2008-01-16,False,3,33.96
2008-01-22,False,19,31.39
2008-02-08,False,22,34.9
2008-02-08,False,54,34.9
2008-03-04,False,6,33.86
2008-03-14,False,20,35.32
2008-04-11,False,2,35.47
2008-04-25,False,17,38.25
2008-05-15,False,20,38.66
2008-07-07,False,14,36.99
2008-07-17,False,4,38.53
2008-08-08,False,15,40.2
2008-08-11,False,6,41.9
2008-09-12,False,14,41.56
2008-10-13,False,19,35.86
2008-10-29,False,3,36.7
2008-11-28,False,16,37.69
2009-01-07,False,10,40.5
2009-02-20,False,17,35.89
2009-02-23,False,2,35.8
2009-03-19,False,22,36.68
2009-04-02,False,11,36.92
2009-04-23,False,10,36.14
2009-05-27,False,7,38.73
2009-05-28,False,27,38.21
2009-07-07,False,2,38.6
2009-07-16,False,11,38.06
2009-08-03,False,21,36.67
2009-08-13,False,14,37.57
2009-08-14,False,14,37.06
2009-08-31,False,8,37.43
2009-10-09,False,30,37.96
2009-10-16,False,10,38.99
2009-10-20,False,13,40.01
2009-11-04,False,5,39.94
2009-12-08,False,2,40.93
2010-02-19,False,18,43.65
2010-03-12,False,5,44.7
2010-04-13,False,3,46.9
2010-06-14,False,2,48.17
2010-07-08,False,5,46.69
2010-07-13,False,5,48.51
2010-08-09,False,25,49.86
2010-10-08,False,36,52.66
2010-10-19,False,75,53.48
2010-10-25,False,19,54.8
2010-12-06,False,5,55.72
2011-01-05,False,2,52.22
2011-01-13,False,17,51.35
2011-01-14,False,8,50.62
2011-01-14,False,11,50.62
2011-01-24,False,14,51.92
2011-01-27,False,66,52.74
2011-02-07,False,6,51.83
2011-02-08,False,25,52.0
2011-03-11,False,51,53.83
2011-03-24,False,3,52.59
2011-04-06,False,4,54.12
2011-04-15,False,4,54.48
2011-04-27,False,10,54.57
2011-06-23,False,12,58.28
2011-07-01,False,2,59.77
2011-08-31,False,5,65.11
2011-09-20,False,2,63.8
2011-10-13,False,17,63.2
2011-11-16,False,4,67.14
2011-12-06,False,48,68.77
2011-12-13,False,3,71.13
2011-12-23,False,3,71.2
2012-01-10,False,23,72.21
2012-03-15,False,15,70.47
2012-03-30,False,116,71.0
2012-05-03,False,14,70.71
2012-05-08,False,13,68.12
2012-05-08,False,43,68.12
2012-05-09,False,57,67.46
2012-05-10,False,19,67.25
2012-05-11,False,2,66.51
2012-06-28,False,2,64.35
2012-07-12,False,4,65.26
2012-07-13,False,11,67.46
2012-07-19,False,3,67.69
2012-08-27,False,4,65.16
2012-09-11,False,8,67.69
2012-11-08,False,11,63.66
2012-11-09,False,2,62.24
2012-11-29,False,2,64.26
2012-12-03,False,18,64.99
2012-12-10,False,15,66.89
2013-02-22,False,12,70.09
2013-02-28,False,2,71.73
2013-06-14,False,36,74.65
2013-07-08,False,11,75.74
2013-07-15,False,19,76.74
2013-08-16,False,14,71.91
2013-09-12,False,66,74.22
2013-09-18,False,6,74.52
2013-10-29,False,2,72.81
2014-02-13,False,7,72.7
2014-02-27,False,12,73.75
2014-03-13,False,2,76.58
2014-03-14,False,13,75.36
2014-04-03,False,32,75.91
2014-04-30,False,5,78.63
2014-05-12,False,2,79.71
2014-05-15,False,6,79.58
2014-06-05,False,3,79.88
2014-06-20,False,4,79.77
2014-07-22,False,2,74.46
2014-08-01,False,34,73.61
2014-10-31,False,31,73.93
2014-11-10,False,26,75.23
2014-11-13,False,5,75.19
2014-12-11,False,8,71.55
2014-12-23,False,50,74.95
2015-02-13,False,29,75.77
2015-02-25,False,29,75.38
2015-02-26,False,2,78.06
2015-03-03,False,24,80.09
2015-04-15,False,4,77.71
2015-04-27,False,2,79.11
2015-07-17,False,49,78.95
2015-08-04,False,17,80.38
2015-08-18,False,107,80.81
2015-08-24,False,84,74.01
2015-09-10,False,4,77.41
2015-11-09,False,17,92.49
2016-02-02,False,7,101.92
2016-02-04,False,18,99.45
2016-04-04,False,19,105.18
2016-04-08,False,3,106.2
2016-04-21,False,2,106.42
2016-07-18,False,22,103.41
2016-09-08,False,4,98.18
2016-09-16,False,2,97.22
2016-10-13,False,2,95.92
2016-11-10,False,2,96.67
2016-12-16,False,4,104.08
2016-12-23,False,18,104.49
2017-01-13,False,5,103.53
2017-03-10,False,54,109.69
2017-03-22,False,62,109.7
2017-04-26,False,4,120.9
2017-08-11,False,12,134.69
2017-10-12,False,7,140.76
2017-10-13,False,4,142.02
2017-10-20,False,4,144.42
2017-11-06,False,5,145.87
2017-11-07,False,11,146.9
2017-11-08,False,5,146.96
2017-12-05,False,3,150.85
2018-01-10,False,3,150.73
2018-01-24,False,91,154.03
2018-02-06,False,14,137.57
2018-03-16,False,24,141.53
2018-04-02,False,56,138.37
2018-04-12,False,4,143.02
2018-05-10,False,111,143.77
2018-05-15,False,35,143.62
2018-06-12,False,10,146.77
2018-06-14,False,9,146.97
2018-06-28,False,5,138.35
2018-07-11,False,14,139.79
2018-07-18,False,13,140.64
2018-09-04,False,2,143.25
2018-09-06,False,5,144.34
2018-09-28,False,8,147.62
2018-10-22,False,17,148.72
2018-10-24,False,10,155.93
2018-12-26,False,5,151.51
2019-01-11,False,7,160.86
2019-01-23,False,2,164.6
2019-02-26,False,28,163.4
2019-03-15,False,44,164.29
2019-04-02,False,48,169.35
2019-06-11,False,13,182.41
2019-09-03,False,4,197.55
2019-09-10,False,16,195.28
2019-09-24,False,11,192.62
2019-10-25,False,5,177.76
2019-10-25,False,2,177.76
2019-10-28,False,7,176.74
2020-01-02,False,21,180.63
2020-01-09,False,4,188.71
2020-01-10,False,38,190.15
2020-01-22,False,2,194.46
2020-02-28,False,2,179.92
2020-03-02,False,6,177.91
2020-03-09,False,5,172.28
2020-03-20,False,31,140.99
2020-03-23,False,73,131.23
2020-03-24,False,67,136.78
2020-04-07,False,4,169.39
2020-04-13,False,191,167.7
2020-05-14,False,3,156.24
2020-05-20,False,8,167.07
2020-07-21,False,6,177.73
2020-08-07,False,19,187.93
2020-09-30,False,86,203.44
2020-10-07,False,126,209.68
2020-10-16,False,3,213.57
2020-11-09,False,20,210.8
2020-11-10,False,6,200.54
2020-12-30,False,2,199.12
2021-01-04,False,3,200.56
2021-02-19,False,4,201.3
2021-03-17,False,6,211.26
2021-06-10,False,37,219.51
2021-06-16,False,18,224.4
2021-07-23,False,21,227.16
2021-08-25,False,17,225.08
2021-09-17,False,4,231.93
2021-09-28,False,20,235.21
2021-10-11,False,31,235.98
2021-11-01,False,37,233.8
2021-11-09,False,8,240.56
2021-11-26,False,2,240.18
2022-01-21,False,13,242.97
2022-02-03,False,30,250.59
2022-02-08,False,5,249.15
2022-02-24,False,6,232.35
2022-03-04,False,22,225.65
2022-03-07,False,11,225.35
2022-03-08,False,3,215.75
2022-03-09,False,13,218.12
2022-03-10,False,47,211.78
2022-03-17,False,3,227.4
2022-04-22,False,106,245.25
2022-05-02,False,59,241.27
2022-05-19,False,7,220.72
2022-05-20,False,2,222.53
2022-06-02,False,11,240.06
2022-06-13,False,17,225.13
2022-07-05,False,12,242.89
2022-08-02,False,18,255.91
2022-08-03,False,2,252.46
2022-08-12,False,8,251.01
2022-09-28,False,11,229.61
2022-09-28,False,3,229.61
2022-09-29,False,16,229.79
2023-01-30,False,71,265.66
2023-03-03,False,4,263.99
2023-04-05,False,11,278.81
2023-04-12,False,57,279.17
2023-04-14,False,19,284.52
2023-06-23,False,3,288.07
2023-08-25,False,70,281.55
2023-09-07,False,14,275.6
2023-09-22,False,4,269.78
2023-09-22,False,57,269.78
2023-09-25,False,3,268.84
2023-09-26,False,2,267.22
2023-09-27,False,5,266.13
2023-10-09,False,3,246.24
2023-10-25,False,8,256.58
2023-11-09,False,37,266.64
2023-11-17,False,12,274.9
2024-01-03,False,4,297.0
2024-01-16,False,18,293.47
2024-02-02,False,16,296.07
